date;payload;connector;port;fcnt;missingFcnt;rssi;esp;sf;frequency;snr;signalLevel;gatewayCnt;location;locationAccuracy;group;tags;extra;value;value.payload
"2023-07-06T10:39:14+02:00";"00c20291961c002e0d4014";"lora";"1";"58";;"-114";"-130.11";"12";"867.5";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c20291961c002e0d4014""}";"00c20291961c002e0d4014"
"2023-07-06T10:37:33+02:00";"00c20291a628002e1de816";"lora";"1";"57";;"-112";"-115.54";"12";"868.5";"-1";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c20291a628002e1de816""}";"00c20291a628002e1de816"
"2023-07-06T10:35:30+02:00";"00c20291a62c002e1ea218";"lora";"1";"56";;"-113";"-119.19";"12";"865.5";"-5";"4";"2";"43.04486,2.885134";"5001";"/Jellyfish";;"{}";"{""payload"":""00c20291a62c002e1ea218""}";"00c20291a62c002e1ea218"
"2023-07-06T10:33:25+02:00";"00c20291a4f8002e1f4b16";"lora";"1";"55";;"-115";"-130.14";"12";"868.3";"-15";"2";"1";"43.04334,2.880539";"5001";"/Jellyfish";;"{}";"{""payload"":""00c20291a4f8002e1f4b16""}";"00c20291a4f8002e1f4b16"
"2023-07-06T10:31:24+02:00";"00c20291a43c002e201a15";"lora";"1";"54";;"-114";"-129.14";"12";"865.5";"-15";"2";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c20291a43c002e201a15""}";"00c20291a43c002e201a15"
"2023-07-06T10:29:29+02:00";"00c20291a2f8002e20b516";"lora";"1";"53";;"-113";"-123.41";"12";"868.3";"-10";"3";"1";"43.043217,2.878585";"5001";"/Jellyfish";;"{}";"{""payload"":""00c20291a2f8002e20b516""}";"00c20291a2f8002e20b516"
"2023-07-06T10:27:32+02:00";"00c20291a0b8002e218917";"lora";"1";"52";;"-114";"-128.17";"12";"866.3";"-14";"2";"2";"43.043247,2.879121";"5001";"/Jellyfish";;"{}";"{""payload"":""00c20291a0b8002e218917""}";"00c20291a0b8002e218917"
"2023-07-06T10:25:26+02:00";"00c202919f64002e226f18";"lora";"1";"51";;"-113";"-126.21";"12";"868.3";"-13";"2";"2";"43.043118,2.877019";"5001";"/Jellyfish";;"{}";"{""payload"":""00c202919f64002e226f18""}";"00c202919f64002e226f18"
"2023-07-06T10:23:29+02:00";"00c202919ea0002e237a16";"lora";"1";"50";;"-108";"-127.05";"12";"867.9";"-19";"1";"2";"43.043297,2.880011";"5001";"/Jellyfish";;"{}";"{""payload"":""00c202919ea0002e237a16""}";"00c202919ea0002e237a16"
"2023-07-06T10:21:14+02:00";"00c20291a78c002e03eb0c";"lora";"1";"49";;"-113";"-126.21";"12";"868.1";"-13";"2";"2";"43.04328,2.87987";"5001";"/Jellyfish";;"{}";"{""payload"":""00c20291a78c002e03eb0c""}";"00c20291a78c002e03eb0c"
"2023-07-06T10:19:33+02:00";"00c202919b74002e24f618";"lora";"1";"48";"1";"-114";"-128.17";"12";"865.9";"-14";"2";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202919b74002e24f618""}";"00c202919b74002e24f618"
"2023-07-06T10:15:30+02:00";"00c202919e30002e273a17";"lora";"1";"46";;"-113";"-119.19";"12";"867.7";"-5";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202919e30002e273a17""}";"00c202919e30002e273a17"
"2023-07-06T10:13:28+02:00";"00c20291a2b8002e281017";"lora";"1";"45";;"-112";"-121.51";"12";"868.3";"-9";"3";"2";"43.043182,2.87836";"5001.5";"/Jellyfish";;"{}";"{""payload"":""00c20291a2b8002e281017""}";"00c20291a2b8002e281017"
"2023-07-06T10:11:31+02:00";"00c20291a710002e295518";"lora";"1";"44";;"-114";"-122.64";"12";"867.3";"-8";"3";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c20291a710002e295518""}";"00c20291a710002e295518"
"2023-07-06T10:09:14+02:00";"00c20291abd4002e2ae210";"lora";"1";"43";;"-113";"-124.33";"12";"868.5";"-11";"2";"2";"43.043255,2.879658";"10001";"/Jellyfish";;"{}";"{""payload"":""00c20291abd4002e2ae210""}";"00c20291abd4002e2ae210"
"2023-07-06T10:07:16+02:00";"00c20291b048002e2ca012";"lora";"1";"42";"1";"-114";"-122.64";"12";"867.1";"-8";"3";"3";"43.04365,2.886233";"10001";"/Jellyfish";;"{}";"{""payload"":""00c20291b048002e2ca012""}";"00c20291b048002e2ca012"
"2023-07-06T10:03:14+02:00";"00c30291af60002e028910";"lora";"1";"40";;"-114";"-130.11";"12";"867.7";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c30291af60002e028910""}";"00c30291af60002e028910"
"2023-07-06T10:01:24+02:00";"00c2029187e4002e0fc118";"lora";"1";"39";;"-113";"-134.03";"12";"868.1";"-21";"1";"1";"43.04352,2.884237";"10001";"/Jellyfish";;"{}";"{""payload"":""00c2029187e4002e0fc118""}";"00c2029187e4002e0fc118"
"2023-07-06T09:59:34+02:00";"00c202916eb4002df9931c";"lora";"1";"38";;"-114";"-129.14";"12";"867.3";"-15";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c202916eb4002df9931c""}";"00c202916eb4002df9931c"
"2023-07-06T09:57:14+02:00";"00c202915274002dd7540d";"lora";"1";"37";;"-115";"-134.55";"12";"868.1";"-19.5";"1";"2";"43.043377,2.881972";"10001";"/Jellyfish";;"{}";"{""payload"":""00c202915274002dd7540d""}";"00c202915274002dd7540d"
"2023-07-06T09:55:30+02:00";"00c202914180002db96a15";"lora";"1";"36";;"-112";"-128.11";"12";"866.5";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c202914180002db96a15""}";"00c202914180002db96a15"
"2023-07-06T09:53:33+02:00";"00c2029127dc002da9ba17";"lora";"1";"35";;"-110";"-117.79";"12";"868.3";"-7";"3";"2";"43.04321,2.87938";"10000.5";"/Jellyfish";;"{}";"{""payload"":""00c2029127dc002da9ba17""}";"00c2029127dc002da9ba17"
"2023-07-06T09:51:14+02:00";"00c2029124fc002dadbc0e";"lora";"1";"34";;"-112";"-115.54";"12";"867.3";"-1";"4";"1";"43.04301,2.876385";"5001";"/Jellyfish";;"{}";"{""payload"":""00c2029124fc002dadbc0e""}";"00c2029124fc002dadbc0e"
"2023-07-06T09:49:16+02:00";"00c202912128002db2e515";"lora";"1";"33";;"-112";"-126.17";"12";"868.1";"-14";"2";"1";"43.042778,2.872886";"5001.5";"/Jellyfish";;"{}";"{""payload"":""00c202912128002db2e515""}";"00c202912128002db2e515"
"2023-07-06T09:47:34+02:00";"00c202911df0002db78d1a";"lora";"1";"32";;"-113";"-124.33";"12";"867.9";"-11";"2";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202911df0002db78d1a""}";"00c202911df0002db78d1a"
"2023-07-06T09:45:35+02:00";"00c202911a40002dbd2e19";"lora";"1";"31";;"-111";"-126.14";"12";"868.1";"-15";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c202911a40002dbd2e19""}";"00c202911a40002dbd2e19"
"2023-07-06T09:43:34+02:00";"00c202910e90002daf1f3b";"lora";"1";"30";;"-114";"-120.97";"12";"867.3";"-6";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202910e90002daf1f3b""}";"00c202910e90002daf1f3b"
"2023-07-06T09:41:34+02:00";"00c20291148c002dc6ed4a";"lora";"1";"29";;"-113";"-131.07";"12";"868.3";"-18";"1";"1";"43.04172,2.858109";"10001";"/Jellyfish";;"{}";"{""payload"":""00c20291148c002dc6ed4a""}";"00c20291148c002dc6ed4a"
"2023-07-06T09:39:34+02:00";"00c2029111f0002dc58c1d";"lora";"1";"28";;"-113";"-119.97";"12";"867.9";"-6";"4";"2";"43.041313,2.858132";"10001";"/Jellyfish";;"{}";"{""payload"":""00c2029111f0002dc58c1d""}";"00c2029111f0002dc58c1d"
"2023-07-06T09:37:29+02:00";"00c202911438002dbe3017";"lora";"1";"27";"1";"-115";"-134.05";"12";"868.5";"-19";"1";"1";"43.042107,2.871568";"10000";"/Jellyfish";;"{}";"{""payload"":""00c202911438002dbe3017""}";"00c202911438002dbe3017"
"2023-07-06T09:33:27+02:00";"00c202911448002dbb9718";"lora";"1";"25";;"-115";"-134.05";"12";"868.5";"-19";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c202911448002dbb9718""}";"00c202911448002dbb9718"
"2023-07-06T09:31:23+02:00";"00c20291146c002dbd0c17";"lora";"1";"24";;"-112";"-125.21";"12";"867.5";"-13";"2";"2";"43.04448,2.899398";"2";"/Jellyfish";;"{}";"{""payload"":""00c20291146c002dbd0c17""}";"00c20291146c002dbd0c17"
"2023-07-06T09:29:26+02:00";"00c302911300002dbffa16";"lora";"1";"23";;"-113";"-132.05";"12";"868.5";"-19";"1";"1";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00c302911300002dbffa16""}";"00c302911300002dbffa16"
"2023-07-06T09:27:29+02:00";"00c20291128c002dc1fe16";"lora";"1";"22";;"-114";"-136.03";"12";"865.3";"-22";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c20291128c002dc1fe16""}";"00c20291128c002dc1fe16"
"2023-07-06T09:25:34+02:00";"00c202911250002dc40f20";"lora";"1";"21";;"-110";"-114.76";"12";"868.3";"-3";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202911250002dc40f20""}";"00c202911250002dc40f20"
"2023-07-06T09:23:26+02:00";"00c102911208002dc59c18";"lora";"1";"20";;"-114";"-125.33";"12";"867.7";"-11";"2";"2";"43.04448,2.899398";"5000";"/Jellyfish";;"{}";"{""payload"":""00c102911208002dc59c18""}";"00c102911208002dc59c18"
"2023-07-06T09:21:27+02:00";"00c2029111b4002dc8b617";"lora";"1";"19";;"-113";"-120.79";"12";"868.1";"-7";"3";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c2029111b4002dc8b617""}";"00c2029111b4002dc8b617"
"2023-07-06T09:19:27+02:00";"00c202911204002dcb8e18";"lora";"1";"18";;"-113";"-120.79";"12";"866.1";"-7";"3";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202911204002dcb8e18""}";"00c202911204002dcb8e18"
"2023-07-06T09:17:29+02:00";"00c202911354002dcb3016";"lora";"1";"17";;"-113";"-121.64";"12";"868.1";"-8";"3";"1";"43.043472,2.882456";"5000";"/Jellyfish";;"{}";"{""payload"":""00c202911354002dcb3016""}";"00c202911354002dcb3016"
"2023-07-06T09:15:27+02:00";"00c2029125a4002dac2418";"lora";"1";"16";;"-113";"-120.79";"12";"865.3";"-7";"3";"2";"43.04098,2.840612";"5000";"/Jellyfish";;"{}";"{""payload"":""00c2029125a4002dac2418""}";"00c2029125a4002dac2418"
"2023-07-06T09:13:30+02:00";"00c202914418002da74a17";"lora";"1";"15";;"-112";"-122.41";"12";"868.1";"-10";"3";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202914418002da74a17""}";"00c202914418002da74a17"
"2023-07-06T09:11:27+02:00";"00c202916490002db0a718";"lora";"1";"14";;"-112";"-117.46";"12";"865.9";"-4";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c202916490002db0a718""}";"00c202916490002db0a718"
"2023-07-06T09:09:26+02:00";"00c20291854c002dba7f17";"lora";"1";"13";;"-113";"-118.46";"12";"868.5";"-4";"4";"2";"43.04463,2.901946";"5000";"/Jellyfish";;"{}";"{""payload"":""00c20291854c002dba7f17""}";"00c20291854c002dba7f17"
"2023-07-06T09:07:35+02:00";"00c20291a834002dc06a1f";"lora";"1";"12";;"-113";"-124.33";"12";"865.9";"-11";"2";"2";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00c20291a834002dc06a1f""}";"00c20291a834002dc06a1f"
"2023-07-06T09:05:14+02:00";"00c20291e5f4002dc17817";"lora";"1";"11";;"-113";"-121.64";"12";"868.3";"-8";"3";"1";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00c20291e5f4002dc17817""}";"00c20291e5f4002dc17817"
"2023-07-06T09:03:35+02:00";"00c20291e99c002dc6c41c";"lora";"1";"10";;"-111";"-126.14";"12";"867.5";"-15";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c20291e99c002dc6c41c""}";"00c20291e99c002dc6c41c"
"2023-07-06T09:01:15+02:00";"00c102922804002dbf7417";"lora";"1";"9";"2";"-115";"-131.11";"12";"868.5";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c102922804002dbf7417""}";"00c102922804002dbf7417"
"2023-07-06T08:55:16+02:00";"00c302922af8002dbd3613";"lora";"1";"6";;"-118";"-137.05";"12";"867.1";"-19";"1";"3";"43.183865,3.033747";"10000";"/Jellyfish";;"{}";"{""payload"":""00c302922af8002dbd3613""}";"00c302922af8002dbd3613"
"2023-07-06T08:53:14+02:00";"00c20292276c002dbeda17";"lora";"1";"5";;"-114";"-129.14";"12";"868.5";"-15";"2";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c20292276c002dbeda17""}";"00c20292276c002dbeda17"
