date;payload;connector;port;fcnt;missingFcnt;rssi;esp;sf;frequency;snr;signalLevel;gatewayCnt;location;locationAccuracy;group;tags;extra;value;value.payload
"2023-07-10T11:10:41+02:00";"00c302920984002db23c18";"lora";"1";"68";;"-114";"-129.14";"12";"867.3";"-15";"2";"3";"43.14008,2.889352";"10001";"/Jellyfish";;"{}";"{""payload"":""00c302920984002db23c18""}";"00c302920984002db23c18"
"2023-07-10T11:08:29+02:00";"00c30292093c002db3070b";"lora";"1";"67";"2";"-115";"-127.03";"12";"868.5";"-11.75";"2";"1";"43.135216,2.874753";"10001";"/Jellyfish";;"{}";"{""payload"":""00c30292093c002db3070b""}";"00c30292093c002db3070b"
"2023-07-10T11:02:30+02:00";"00c3029233c4002df4f80c";"lora";"1";"64";"48";"-113";"-130.09";"12";"865.5";"-17";"1";"1";"43.14715,2.880951";"10001";"/Jellyfish";;"{}";"{""payload"":""00c3029233c4002df4f80c""}";"00c3029233c4002df4f80c"
"2023-07-10T09:24:35+02:00";"00c3029227e8002dd9660a";"lora";"1";"15";;"-114";"-134.04";"12";"868.5";"-20";"1";"1";"43.102802,2.88492";"10000.5";"/Jellyfish";;"{}";"{""payload"":""00c3029227e8002dd9660a""}";"00c3029227e8002dd9660a"
"2023-07-10T09:22:32+02:00";"00c302920560002dcc950c";"lora";"1";"14";;"-115";"-136.03";"12";"865.5";"-21";"1";"1";"43.043682,2.890055";"5001";"/Jellyfish";;"{}";"{""payload"":""00c302920560002dcc950c""}";"00c302920560002dcc950c"
"2023-07-10T09:20:29+02:00";"00c30291e14c002dd0bf17";"lora";"1";"13";;"-114";"-135.03";"12";"868.1";"-21";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c30291e14c002dd0bf17""}";"00c30291e14c002dd0bf17"
"2023-07-10T09:18:30+02:00";"00c30291c018002dde310f";"lora";"1";"12";;"-114";"-127.21";"12";"866.7";"-13";"2";"2";"43.044476,2.90206";"5000.5";"/Jellyfish";;"{}";"{""payload"":""00c30291c018002dde310f""}";"00c30291c018002dde310f"
"2023-07-10T09:16:30+02:00";"00c30291a124002df0370b";"lora";"1";"11";"1";"-113";"-122.51";"12";"868.1";"-9";"3";"2";"43.045574,2.91791";"2";"/Jellyfish";;"{}";"{""payload"":""00c30291a124002df0370b""}";"00c30291a124002df0370b"
"2023-07-10T09:12:31+02:00";"00c302918f7c002e128706";"lora";"1";"9";;"-110";"-126.11";"12";"868.3";"-16";"1";"1";"43.044655,2.902366";"5000";"/Jellyfish";;"{}";"{""payload"":""00c302918f7c002e128706""}";"00c302918f7c002e128706"
"2023-07-10T09:10:30+02:00";"00c3029190b8002e1b3404";"lora";"1";"8";"1";"-114";"-128.17";"12";"867.1";"-14";"2";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c3029190b8002e1b3404""}";"00c3029190b8002e1b3404"
"2023-07-10T09:06:29+02:00";"00c302919b94002e24c105";"lora";"1";"6";;"-114";"-128.17";"12";"867.9";"-14";"2";"2";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00c302919b94002e24c105""}";"00c302919b94002e24c105"
"2023-07-10T09:04:36+02:00";"00c30291a2ac002e1feb07";"lora";"1";"5";;"-108";"-120.27";"12";"868.3";"-12";"2";"1";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00c30291a2ac002e1feb07""}";"00c30291a2ac002e1feb07"
"2023-07-10T09:02:30+02:00";"00c30291a568002e24a511";"lora";"1";"4";;"-114";"-123.51";"12";"865.3";"-9";"3";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c30291a568002e24a511""}";"00c30291a568002e24a511"
"2023-07-10T09:00:30+02:00";"00c30291a948002e290e07";"lora";"1";"3";;"-108";"-121.21";"12";"868.3";"-13";"2";"3";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00c30291a948002e290e07""}";"00c30291a948002e290e07"
"2023-07-10T08:58:32+02:00";"00c40291b2c4002e22bf15";"lora";"1";"2";;"-113";"-119.97";"12";"867.3";"-6";"4";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c40291b2c4002e22bf15""}";"00c40291b2c4002e22bf15"
"2023-07-10T08:56:32+02:00";"00c30291b5e4002e174108";"lora";"1";"1";;"-116";"-125.74";"12";"868.1";"-9.25";"3";"2";"43.04475,2.903953";"5000";"/Jellyfish";;"{}";"{""payload"":""00c30291b5e4002e174108""}";"00c30291b5e4002e174108"
"2023-07-10T08:54:31+02:00";"00c30291c420002df1e50a";"lora";"1";;;"-114";"-124.41";"12";"867.1";"-10";"3";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c30291c420002df1e50a""}";"00c30291c420002df1e50a"
