date;payload;connector;port;fcnt;missingFcnt;rssi;esp;sf;frequency;snr;signalLevel;gatewayCnt;location;locationAccuracy;group;tags;extra;value;value.payload
"2023-07-10T11:39:31+02:00";"00c10291b968002d618506";"lora";"1";"82";"2";"-115";"-132.09";"12";"865.5";"-17";"1";"1";"43.220253,2.949917";"10001";"/Jellyfish";;"{}";"{""payload"":""00c10291b968002d618506""}";"00c10291b968002d618506"
"2023-07-10T11:33:34+02:00";"00c20291c808002d72bb08";"lora";"1";"79";"2";"-113";"-127.17";"12";"868.5";"-14";"2";"1";"43.23529,2.960033";"10001";"/Jellyfish";;"{}";"{""payload"":""00c20291c808002d72bb08""}";"00c20291c808002d72bb08"
"2023-07-10T11:27:32+02:00";"00c20292098c002db18206";"lora";"1";"76";;"-109";"-126.09";"12";"865.3";"-17";"1";"2";"43.26091,2.932383";"10001";"/Jellyfish";;"{}";"{""payload"":""00c20292098c002db18206""}";"00c20292098c002db18206"
"2023-07-10T11:25:33+02:00";"00c2029209dc002db14807";"lora";"1";"75";"1";"-109";"-124.62";"12";"868.1";"-15.5";"1";"1";"43.27191,2.919543";"10001";"/Jellyfish";;"{}";"{""payload"":""00c2029209dc002db14807""}";"00c2029209dc002db14807"
"2023-07-10T11:21:33+02:00";"00c20292097c002db21a06";"lora";"1";"73";;"-114";"-135.03";"12";"868.1";"-21";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c20292097c002db21a06""}";"00c20292097c002db21a06"
"2023-07-10T11:19:33+02:00";"00c202920994002db21407";"lora";"1";"72";;"-114";"-125.33";"12";"867.1";"-11";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c202920994002db21407""}";"00c202920994002db21407"
"2023-07-10T11:17:31+02:00";"00c2029209b8002db20e08";"lora";"1";"71";;"-106";"-128.03";"12";"868.3";"-22";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c2029209b8002db20e08""}";"00c2029209b8002db20e08"
"2023-07-10T11:15:32+02:00";"00c202920998002db1f108";"lora";"1";"70";;"-110";"-129.05";"12";"867.9";"-19";"1";"2";"43.227867,2.914793";"10001";"/Jellyfish";;"{}";"{""payload"":""00c202920998002db1f108""}";"00c202920998002db1f108"
"2023-07-10T11:13:34+02:00";"00c2029209ac002db1d209";"lora";"1";"69";;"-112";"-126.41";"12";"868.1";"-14.25";"2";"1";"43.23666,2.894581";"10001";"/Jellyfish";;"{}";"{""payload"":""00c2029209ac002db1d209""}";"00c2029209ac002db1d209"
"2023-07-10T11:11:35+02:00";"00c202920980002db1ee09";"lora";"1";"68";;"-114";"-133.05";"12";"865.5";"-19";"1";"2";"43.249847,2.86611";"10001";"/Jellyfish";;"{}";"{""payload"":""00c202920980002db1ee09""}";"00c202920980002db1ee09"
"2023-07-10T11:09:36+02:00";"00c2029208d8002db3340b";"lora";"1";"67";"2";"-116";"-135.8";"12";"868.5";"-19.75";"1";"1";"43.18064,2.870351";"10001";"/Jellyfish";;"{}";"{""payload"":""00c2029208d8002db3340b""}";"00c2029208d8002db3340b"
"2023-07-10T11:03:30+02:00";"00c202922738002de4fb07";"lora";"1";"64";"49";"-109";"-129.04";"12";"867.7";"-20";"1";"1";"43.25096,2.887929";"10000";"/Jellyfish";;"{}";"{""payload"":""00c202922738002de4fb07""}";"00c202922738002de4fb07"
"2023-07-10T09:23:43+02:00";"00c2029219ec002dd12416";"lora";"1";"14";;"-115";"-136.03";"12";"867.3";"-21";"1";"1";"43.045013,2.908429";"2";"/Jellyfish";;"{}";"{""payload"":""00c2029219ec002dd12416""}";"00c2029219ec002dd12416"
"2023-07-10T09:21:35+02:00";"00c10291f4b0002dccf417";"lora";"1";"13";;"-114";"-130.11";"12";"868.1";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c10291f4b0002dccf417""}";"00c10291f4b0002dccf417"
"2023-07-10T09:19:37+02:00";"00c20291d34c002dd3f717";"lora";"1";"12";;"-114";"-127.21";"12";"865.1";"-13";"2";"3";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00c20291d34c002dd3f717""}";"00c20291d34c002dd3f717"
"2023-07-10T09:17:40+02:00";"00c20291b3e4002de3e717";"lora";"1";"11";;"-112";"-125.21";"12";"868.3";"-13";"2";"1";"43.045013,2.908429";"5000";"/Jellyfish";;"{}";"{""payload"":""00c20291b3e4002de3e717""}";"00c20291b3e4002de3e717"
"2023-07-10T09:15:35+02:00";"00c102919484002dfedb15";"lora";"1";"10";"4";"-112";"-121.51";"12";"865.5";"-9";"3";"3";"43.042416,2.864664";"5000";"/Jellyfish";;"{}";"{""payload"":""00c102919484002dfedb15""}";"00c102919484002dfedb15"
"2023-07-10T09:05:38+02:00";"00c202919f6c002e21c605";"lora";"1";"5";;"-114";"-132.07";"12";"868.3";"-18";"1";"2";"43.04145,2.848427";"5000";"/Jellyfish";;"{}";"{""payload"":""00c202919f6c002e21c605""}";"00c202919f6c002e21c605"
"2023-07-10T09:03:33+02:00";"00c10291a4e0002e219913";"lora";"1";"4";;"-114";"-124.41";"12";"866.1";"-10";"3";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c10291a4e0002e219913""}";"00c10291a4e0002e219913"
"2023-07-10T09:01:35+02:00";"00c20291a670002e276d16";"lora";"1";"3";;"-113";"-119.19";"12";"868.5";"-5";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c20291a670002e276d16""}";"00c20291a670002e276d16"
"2023-07-10T08:59:32+02:00";"00c10291ad28002e27b511";"lora";"1";"2";;"-113";"-119.97";"12";"867.1";"-6";"4";"2";;;"/Jellyfish";;"{}";"{""payload"":""00c10291ad28002e27b511""}";"00c10291ad28002e27b511"
"2023-07-10T08:57:46+02:00";"00c20291b3ec002e1e7e05";"lora";"1";"1";;"-113";"-134.03";"12";"868.1";"-21";"1";"2";"43.044437,2.898717";"5000";"/Jellyfish";;"{}";"{""payload"":""00c20291b3ec002e1e7e05""}";"00c20291b3ec002e1e7e05"
"2023-07-10T08:55:35+02:00";"00c10291bad0002e087c04";"lora";"1";;;"-114";"-129.14";"12";"867.1";"-15";"2";"4";;;"/Jellyfish";;"{}";"{""payload"":""00c10291bad0002e087c04""}";"00c10291bad0002e087c04"
