date;payload;connector;port;fcnt;missingFcnt;rssi;esp;sf;frequency;snr;signalLevel;gatewayCnt;location;locationAccuracy;group;tags;extra;value;value.payload
"2023-07-10T12:29:37+02:00";"00bf02976cf40037d04517";"lora";"1";"108";"16";"-114";"-122.64";"12";"867.7";"-8";"3";"2";"43.14799,2.934903";"10001";"/Jellyfish";;"{}";"{""payload"":""00bf02976cf40037d04517""}";"00bf02976cf40037d04517"
"2023-07-10T11:55:33+02:00";"00bf0292aa4c002dcc120d";"lora";"1";"91";"2";"-99";"-114.14";"12";"868.3";"-15";"2";"2";;;"/Jellyfish";;"{}";"{""payload"":""00bf0292aa4c002dcc120d""}";"00bf0292aa4c002dcc120d"
"2023-07-10T11:49:31+02:00";"00bf02926328002d6e1b0d";"lora";"1";"88";"11";"-114";"-130.11";"12";"865.9";"-16";"1";"1";"43.13587,2.919853";"10001";"/Jellyfish";;"{}";"{""payload"":""00bf02926328002d6e1b0d""}";"00bf02926328002d6e1b0d"
"2023-07-10T11:25:34+02:00";"00bf029209a4002db1f007";"lora";"1";"76";"3";"-113";"-135.03";"12";"867.1";"-22";"1";"1";"43.11192,2.880203";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf029209a4002db1f007""}";"00bf029209a4002db1f007"
"2023-07-10T11:17:30+02:00";"00bf02920984002db20909";"lora";"1";"72";"3";"-114";"-134.04";"12";"865.9";"-20";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00bf02920984002db20909""}";"00bf02920984002db20909"
"2023-07-10T11:09:29+02:00";"00bf0292097c002db2140b";"lora";"1";"68";"13";"-109";"-133.02";"12";"865.3";"-24";"1";"1";"43.039726,2.819624";"2";"/Jellyfish";;"{}";"{""payload"":""00bf0292097c002db2140b""}";"00bf0292097c002db2140b"
"2023-07-10T10:41:33+02:00";"00bf0292377c002e056706";"lora";"1";"54";"21";"-115";"-133.07";"12";"867.1";"-18";"1";"1";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf0292377c002e056706""}";"00bf0292377c002e056706"
"2023-07-10T09:57:33+02:00";"00bf02923c38002e010612";"lora";"1";"32";"21";"-113";"-136.02";"12";"867.3";"-23";"1";"1";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf02923c38002e010612""}";"00bf02923c38002e010612"
"2023-07-10T09:13:29+02:00";"00bf02918edc002e0e3d0f";"lora";"1";"10";"2";"-114";"-138.02";"12";"867.7";"-24";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00bf02918edc002e0e3d0f""}";"00bf02918edc002e0e3d0f"
"2023-07-10T09:07:29+02:00";"00bf029197a8002e241a08";"lora";"1";"7";;"-114";"-132.07";"12";"868.1";"-18";"1";"1";"43.045574,2.91791";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf029197a8002e241a08""}";"00bf029197a8002e241a08"
"2023-07-10T09:05:34+02:00";"00bf02919fa8002e21a00e";"lora";"1";"6";;"-114";"-126.27";"12";"867.7";"-12";"2";"1";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf02919fa8002e21a00e""}";"00bf02919fa8002e21a00e"
"2023-07-10T09:03:31+02:00";"00bf0291a4d8002e21a408";"lora";"1";"5";;"-115";"-133.07";"12";"868.5";"-18";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00bf0291a4d8002e21a408""}";"00bf0291a4d8002e21a408"
"2023-07-10T09:01:32+02:00";"00bf0291a6f4002e26cb0f";"lora";"1";"4";"1";"-114";"-128.17";"12";"865.1";"-14";"2";"2";"43.11804,3.109726";"10000";"/Jellyfish";;"{}";"{""payload"":""00bf0291a6f4002e26cb0f""}";"00bf0291a6f4002e26cb0f"
"2023-07-10T08:57:32+02:00";"00bf0291b42c002e1da905";"lora";"1";"2";;"-116";"-134.81";"12";"867.1";"-18.75";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00bf0291b42c002e1da905""}";"00bf0291b42c002e1da905"
