date;payload;connector;port;fcnt;missingFcnt;rssi;esp;sf;frequency;snr;signalLevel;gatewayCnt;location;locationAccuracy;group;tags;extra;value;value.payload
"2023-07-10T12:51:35+02:00";"00c1029923cc003ad3d606";"lora";"1";"119";"1";"-106";"-116.41";"12";"868.3";"-10";"3";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c1029923cc003ad3d606""}";"00c1029923cc003ad3d606"
"2023-07-10T12:47:34+02:00";"00c10298e5cc003aba7006";"lora";"1";"117";"1";"-107";"-122.14";"12";"868.3";"-15";"2";"2";"43.56432,3.849795";"5000";"/Jellyfish";;"{}";"{""payload"":""00c10298e5cc003aba7006""}";"00c10298e5cc003aba7006"
"2023-07-10T12:42:37+02:00";"00c10298c620003a75ae17";"lora";"1";"115";;"-115";"-119.12";"12";"867.1";"-2";"4";"3";;;"/Jellyfish";;"{}";"{""payload"":""00c10298c620003a75ae17""}";"00c10298c620003a75ae17"
"2023-07-10T12:40:42+02:00";"00c10298b200003a729318";"lora";"1";"114";"3";"-108";"-125.09";"12";"868.3";"-17";"1";"1";"43.495644,3.717716";"10000";"/Jellyfish";;"{}";"{""payload"":""00c10298b200003a729318""}";"00c10298b200003a729318"
"2023-07-10T12:32:36+02:00";"00c10297b6940038cff713";"lora";"1";"110";"6";"-114";"-120.97";"12";"868.5";"-6";"4";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c10297b6940038cff713""}";"00c10297b6940038cff713"
"2023-07-10T12:18:34+02:00";"00c10295e2200034723907";"lora";"1";"103";"3";"-116";"-135.05";"12";"865.3";"-19";"1";"1";"43.325123,3.247795";"10000";"/Jellyfish";;"{}";"{""payload"":""00c10295e2200034723907""}";"00c10295e2200034723907"
"2023-07-10T12:10:34+02:00";"00c102950db40031e08c15";"lora";"1";"99";"5";"-112";"-119.79";"12";"867.1";"-7";"3";"1";"43.183865,3.033747";"10000";"/Jellyfish";;"{}";"{""payload"":""00c102950db40031e08c15""}";"00c102950db40031e08c15"
"2023-07-10T11:58:43+02:00";"00c1029301d4002ebfca09";"lora";"1";"93";"1";"-114";"-124.41";"12";"867.7";"-10";"3";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c1029301d4002ebfca09""}";"00c1029301d4002ebfca09"
"2023-07-10T11:54:40+02:00";"00c10292a100002da68106";"lora";"1";"91";"78";"-113";"-128.14";"12";"867.3";"-15";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c10292a100002da68106""}";"00c10292a100002da68106"
"2023-07-10T09:15:32+02:00";"00c1029193dc002dffb406";"lora";"1";"12";"4";"-114";"-131.09";"12";"867.3";"-17";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c1029193dc002dffb406""}";"00c1029193dc002dffb406"
"2023-07-10T09:05:31+02:00";"00c102919fd4002e215d08";"lora";"1";"7";;"-116";"-132.11";"12";"868.3";"-16";"1";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c102919fd4002e215d08""}";"00c102919fd4002e215d08"
"2023-07-10T09:03:38+02:00";"00c00291a4ec002e213116";"lora";"1";"6";"1";"-115";"-130.14";"12";"865.1";"-15";"2";"1";"43.042072,2.858905";"5000";"/Jellyfish";;"{}";"{""payload"":""00c00291a4ec002e213116""}";"00c00291a4ec002e213116"
"2023-07-10T08:59:37+02:00";"00c10291ac88002e27d504";"lora";"1";"4";"3";"-115";"-132.09";"12";"867.3";"-17";"1";"2";"43.039726,2.819624";"10000";"/Jellyfish";;"{}";"{""payload"":""00c10291ac88002e27d504""}";"00c10291ac88002e27d504"
"2023-07-10T08:51:31+02:00";"00c10291f0c0002dcaab0e";"lora";"1";;;"-114";"-129.14";"12";"867.7";"-15";"2";"1";;;"/Jellyfish";;"{}";"{""payload"":""00c10291f0c0002dcaab0e""}";"00c10291f0c0002dcaab0e"
